date,log
25/12/2013,8.578852572
26/12/2013,8.715880102
27/12/2013,8.488999457
28/12/2013,8.505727713
29/12/2013,9.300089664
30/12/2013,10.14615918
31/12/2013,9.177093778
01/01/2014,8.835646923
02/01/2014,8.83287946
03/01/2014,8.92305822
04/01/2014,8.893298144
05/01/2014,8.602636673
07/01/2014,8.991437815
08/01/2014,8.806873267
09/01/2014,8.854093908
10/01/2014,8.931023216
11/01/2014,8.852807918
12/01/2014,10.69330762
13/01/2014,11.30756044
14/01/2014,9.837454582
15/01/2014,9.605081517
16/01/2014,9.745370684
17/01/2014,9.67564548
18/01/2014,9.434683204
19/01/2014,11.50362232
20/01/2014,11.97677897
21/01/2014,10.54257446
22/01/2014,10.00428266
23/01/2014,9.732817848
24/01/2014,9.866460432
25/01/2014,9.370927437
26/01/2014,9.490544555
27/01/2014,10.13915238
28/01/2014,9.999842641
29/01/2014,10.03271595
30/01/2014,10.38037369
31/01/2014,10.453053
01/02/2014,10.24013834
02/02/2014,11.76051965
03/02/2014,12.84674689
04/02/2014,10.76688371
05/02/2014,9.845222644
06/02/2014,9.29035231
07/02/2014,9.103311799
08/02/2014,8.795733606
09/02/2014,8.623353387
10/02/2014,8.418256444
11/02/2014,8.310906757
12/02/2014,8.236155662
13/02/2014,8.13123655
14/02/2014,7.927685046
15/02/2014,7.759187439
16/02/2014,7.726653665
17/02/2014,7.835183755
18/02/2014,7.884199934
19/02/2014,7.914617709
20/02/2014,7.92551898
21/02/2014,7.75319427
22/02/2014,7.508787171
23/02/2014,7.557472902
24/02/2014,7.802618063
25/02/2014,7.68386398
26/02/2014,7.984462732
27/02/2014,7.851661178
28/02/2014,7.684783944
01/03/2014,7.337587744
02/03/2014,7.40367029
03/03/2014,7.86787149
04/03/2014,7.898411093
05/03/2014,7.584264818
06/03/2014,7.714231145
07/03/2014,7.889459149
08/03/2014,7.325807503
09/03/2014,7.488852956
10/03/2014,7.553810852
11/03/2014,7.669961995
12/03/2014,7.988203597
13/03/2014,8.004365565
14/03/2014,7.651120176
15/03/2014,7.486613313
16/03/2014,7.449498005
17/03/2014,7.595387279
18/03/2014,7.609862201
19/03/2014,7.54802897
20/03/2014,7.617759577
21/03/2014,7.595387279
22/03/2014,7.346655163
23/03/2014,7.401231264
24/03/2014,8.093156698
25/03/2014,7.923710334
26/03/2014,7.690743164
27/03/2014,8.43901541
28/03/2014,7.782390336
29/03/2014,7.308542798
30/03/2014,7.261927093
31/03/2014,7.437206367
01/04/2014,7.54009032
02/04/2014,7.585281079
03/04/2014,7.608870629
04/04/2014,7.464509835
05/04/2014,7.156956365
06/04/2014,7.487733761
07/04/2014,7.448916103
08/04/2014,7.470224136
09/04/2014,7.436027816
10/04/2014,7.521859252
11/04/2014,7.410347098
12/04/2014,7.156176637
13/04/2014,7.138073034
14/04/2014,7.36264527
15/04/2014,7.516977225
16/04/2014,7.617267814
17/04/2014,7.495541944
18/04/2014,7.392031568
19/04/2014,7.17472431
20/04/2014,8.091321274
21/04/2014,7.515344571
22/04/2014,7.845807503
23/04/2014,7.691200098
24/04/2014,7.834788107
25/04/2014,7.677400431
26/04/2014,7.248504072
27/04/2014,7.402451521
28/04/2014,7.694392803
29/04/2014,7.826044014
30/04/2014,7.6118424
01/05/2014,7.513709248
02/05/2014,7.676009932
03/05/2014,7.240649694
04/05/2014,7.655390645
05/05/2014,8.139440522
06/05/2014,8.374938144
07/05/2014,7.901747519
08/05/2014,8.023879993
09/05/2014,8.750207863
10/05/2014,8.081784207
11/05/2014,7.704361168
12/05/2014,7.868254266
13/05/2014,7.819636302
14/05/2014,7.760893196
15/05/2014,7.667158255
16/05/2014,7.634337236
17/05/2014,7.351158226
18/05/2014,7.589335823
19/05/2014,7.910223707
20/05/2014,7.854769183
21/05/2014,7.646831391
22/05/2014,7.491645474
23/05/2014,7.523481313
24/05/2014,7.035268599
25/05/2014,7.065613364
26/05/2014,7.229838778
27/05/2014,7.508238775
28/05/2014,8.311643949
29/05/2014,8.014004995
30/05/2014,7.497207223
31/05/2014,7.831617276
01/06/2014,7.151485464
02/06/2014,7.410951876
03/06/2014,7.630946581
04/06/2014,7.475905969
05/06/2014,7.588323677
06/06/2014,7.24636808
07/06/2014,7.103322063
08/06/2014,7.104144093
09/06/2014,7.192934221
10/06/2014,7.401231264
11/06/2014,7.439559309
12/06/2014,7.707961532
13/06/2014,7.350516172
14/06/2014,7.322510434
15/06/2014,7.285506549
16/06/2014,7.367708572
17/06/2014,7.267525428
18/06/2014,7.224753406
19/06/2014,7.222566019
20/06/2014,7.351799869
21/06/2014,6.975413927
22/06/2014,7.043159916
23/06/2014,7.480992163
24/06/2014,7.203405521
25/06/2014,7.224024808
26/06/2014,7.113142109
27/06/2014,7.079184395
28/06/2014,6.88550967
29/06/2014,6.874198495
30/06/2014,7.723120092
01/07/2014,7.496652438
02/07/2014,7.224024808
03/07/2014,7.272398393
04/07/2014,7.079184395
05/07/2014,6.854354502
06/07/2014,6.930494766
07/07/2014,7.156176637
08/07/2014,7.314552832
09/07/2014,7.226936018
10/07/2014,7.656810091
11/07/2014,7.54009032
12/07/2014,7.210079628
13/07/2014,7.249925537
14/07/2014,7.294377299
15/07/2014,7.519149958
16/07/2014,7.422373701
17/07/2014,8.223627176
18/07/2014,7.492760301
19/07/2014,7.224753406
20/07/2014,7.25629724
21/07/2014,7.448916103
22/07/2014,7.655390645
23/07/2014,7.671360923
24/07/2014,7.924072325
25/07/2014,7.800982071
26/07/2014,7.456454555
27/07/2014,7.36264527
28/07/2014,8.213110698
29/07/2014,8.236420527
30/07/2014,7.921535632
31/07/2014,7.745002804
01/08/2014,7.578145472
02/08/2014,7.566828479
03/08/2014,7.658227526
04/08/2014,8.270781013
05/08/2014,7.803026644
06/08/2014,7.622663951
07/08/2014,7.700295203
08/08/2014,8.058643712
09/08/2014,7.641084249
10/08/2014,7.836369761
11/08/2014,8.373553741
12/08/2014,8.609407675
13/08/2014,8.177234886
14/08/2014,8.036896773
15/08/2014,7.953318347
16/08/2014,7.784889296
17/08/2014,8.073714641
18/08/2014,8.280457687
19/08/2014,8.199189359
20/08/2014,8.000349495
21/08/2014,7.887208586
22/08/2014,7.83715965
23/08/2014,7.979681302
24/08/2014,8.518392472
25/08/2014,8.356319966
26/08/2014,7.932362154
27/08/2014,7.836764783
29/08/2014,8.537191878
30/08/2014,8.026496939
31/08/2014,7.972810784
01/09/2014,8.374476889
02/09/2014,8.253227646
03/09/2014,8.445911989
04/09/2014,8.49269556
05/09/2014,8.839131753
06/09/2014,8.07589363
07/09/2014,8.750207863
08/09/2014,10.70241266
09/09/2014,10.05997835
10/09/2014,8.793156871
11/09/2014,8.714403361
12/09/2014,9.056256357
13/09/2014,8.621553207
14/09/2014,9.961426217
15/09/2014,9.70856696
16/09/2014,9.196444267
17/09/2014,8.614319902
18/09/2014,8.889032572
19/09/2014,9.016270068
20/09/2014,8.199189359
21/09/2014,9.162199997
22/09/2014,9.607504455
23/09/2014,8.442900587
24/09/2014,8.157370441
25/09/2014,8.184513753
26/09/2014,8.838986793
27/09/2014,8.212839585
28/09/2014,8.336150816
29/09/2014,8.590443653
30/09/2014,8.701346403
01/10/2014,8.266421473
02/10/2014,8.274611946
03/10/2014,8.366370302
04/10/2014,8.035278911
05/10/2014,9.231514607
06/10/2014,9.964676721
07/10/2014,8.845489237
08/10/2014,8.672999643
09/10/2014,8.400659375
10/10/2014,8.580355766
11/10/2014,8.02059915
12/10/2014,9.107532152
13/10/2014,9.438352055
14/10/2014,8.501267041
15/10/2014,8.313361951
16/10/2014,8.325548307
17/10/2014,8.476371197
18/10/2014,8.201111644
19/10/2014,8.700514249
20/10/2014,11.27446521
21/10/2014,9.607571675
22/10/2014,8.878636747
23/10/2014,8.765926514
24/10/2014,9.856395945
25/10/2014,8.434246271
26/10/2014,8.803424212
27/10/2014,9.381769488
28/10/2014,8.76029622
29/10/2014,8.555066844
30/10/2014,8.46884293
31/10/2014,8.531293316
01/11/2014,8.045588281
02/11/2014,9.090204571
03/11/2014,9.454148924
04/11/2014,9.059052258
05/11/2014,8.259458195
06/11/2014,8.189522111
07/11/2014,8.195333667
08/11/2014,7.693937326
09/11/2014,8.290041619
10/11/2014,9.032886947
11/11/2014,8.382747095
12/11/2014,8.217978203
13/11/2014,8.12474302
14/11/2014,8.046869511
15/11/2014,7.573017256
16/11/2014,8.398634855
17/11/2014,8.711443319
18/11/2014,8.251142139
19/11/2014,7.992268643
20/11/2014,8.005367067
21/11/2014,8.08085642
22/11/2014,7.528331767
23/11/2014,8.202482447
24/11/2014,9.074406095
25/11/2014,8.214735833
26/11/2014,7.96797318
27/11/2014,8.128290172
28/11/2014,7.953669779
29/11/2014,7.6666902
30/11/2014,7.965545573
01/12/2014,9.142168592
02/12/2014,8.287025025
03/12/2014,8.283241441
04/12/2014,8.301025254
05/12/2014,8.387995253
06/12/2014,7.709756864
07/12/2014,8.111027838
08/12/2014,8.745602852
09/12/2014,8.391403185
10/12/2014,8.119696253
11/12/2014,8.235890726
12/12/2014,8.106816039
13/12/2014,7.711996507
14/12/2014,8.425297177
15/12/2014,8.849370504
16/12/2014,8.493105396
17/12/2014,8.174139343
18/12/2014,8.102283624
19/12/2014,7.833600224
20/12/2014,7.522940918
21/12/2014,7.910223707
22/12/2014,8.365439636
23/12/2014,9.060563447
24/12/2014,8.179199798
25/12/2014,8.016317899
26/12/2014,8.103191752
27/12/2014,7.814399634
28/12/2014,8.387995253
29/12/2014,8.74814617
30/12/2014,8.312871394
31/12/2014,7.923348212
01/01/2015,7.846589975
02/01/2015,8.30201781
03/01/2015,8.436200032
04/01/2015,8.93458687
05/01/2015,8.888618807
06/01/2015,8.664232934
07/01/2015,8.500047033
08/01/2015,8.418256444
09/01/2015,8.472195825
10/01/2015,8.307212627
11/01/2015,9.886595685
12/01/2015,10.69498574
13/01/2015,9.760194383
14/01/2015,9.11007795
15/01/2015,8.799510901
16/01/2015,8.783089672
17/01/2015,8.429890863
18/01/2015,8.878776072
19/01/2015,9.759386209
20/01/2015,8.952087644
21/01/2015,8.66112036
22/01/2015,8.58485184
23/01/2015,8.396606228
24/01/2015,7.923710334
25/01/2015,8.085486772
26/01/2015,8.358900612
27/01/2015,8.303504799
28/01/2015,8.277920258
29/01/2015,8.363575703
30/01/2015,8.59822003
31/01/2015,8.081165778
01/02/2015,9.034438167
02/02/2015,10.28322451
03/02/2015,9.27322127
04/02/2015,8.7140749
06/02/2015,8.23350314
07/02/2015,7.884199934
08/02/2015,7.812782819
09/02/2015,7.931284762
10/02/2015,8.414495793
11/02/2015,8.156510226
12/02/2015,7.857093865
13/02/2015,7.909856667
14/02/2015,7.809135398
15/02/2015,7.507690078
16/02/2015,8.203851372
17/02/2015,7.821643126
18/02/2015,7.803843304
19/02/2015,7.760893196
20/02/2015,7.703459048
21/02/2015,8.06117136
22/02/2015,7.350516172
23/02/2015,7.483806688
24/02/2015,7.540621529
25/02/2015,7.696667082
26/02/2015,7.503840747
27/02/2015,7.398174093
28/02/2015,7.042286172
01/03/2015,7.052721049
02/03/2015,7.36264527
03/03/2015,7.623153068
04/03/2015,7.795234929
05/03/2015,8.426830751
06/03/2015,7.916807491
07/03/2015,7.236339343
08/03/2015,7.206377291
09/03/2015,7.556427969
10/03/2015,7.582738489
11/03/2015,7.68294317
12/03/2015,7.606884531
13/03/2015,7.703459048
14/03/2015,7.151485464
15/03/2015,7.04053639
16/03/2015,7.338888134
17/03/2015,7.484368643
18/03/2015,7.351799869
19/03/2015,7.423568444
20/03/2015,7.291656209
21/03/2015,6.816735881
22/03/2015,6.910750788
23/03/2015,7.321188557
24/03/2015,7.991592282
25/03/2015,7.712890961
26/03/2015,7.28276118
27/03/2015,7.305860033
28/03/2015,6.905753276
29/03/2015,7.873217055
30/03/2015,7.085901464
31/03/2015,7.271008538
01/04/2015,7.213768308
02/04/2015,7.166265974
03/04/2015,7.21303166
04/04/2015,6.829793738
05/04/2015,6.801283034
06/04/2015,7.157735484
07/04/2015,7.045776577
08/04/2015,7.091742115
09/04/2015,7.23417718
10/04/2015,7.280008253
11/04/2015,6.697034248
12/04/2015,7.028201432
13/04/2015,7.17472431
14/04/2015,7.22329568
15/04/2015,7.336936914
16/04/2015,7.362010551
17/04/2015,7.263329617
18/04/2015,6.811244379
19/04/2015,7.318539549
20/04/2015,7.640123173
21/04/2015,7.405495663
22/04/2015,7.572502985
23/04/2015,7.485491608
24/04/2015,7.333023014
25/04/2015,7.205635176
26/04/2015,7.090909822
27/04/2015,7.326465614
28/04/2015,7.355641103
29/04/2015,7.463363046
30/04/2015,7.567345676
01/05/2015,7.749753406
02/05/2015,7.14440718
03/05/2015,6.899723107
04/05/2015,7.331060305
05/05/2015,7.221105098
06/05/2015,7.737616283
07/05/2015,7.363279587
08/05/2015,7.290974778
09/05/2015,7.038783541
10/05/2015,6.932447892
11/05/2015,7.305860033
12/05/2015,7.686162303
13/05/2015,7.479299638
14/05/2015,7.26961675
15/05/2015,7.309212366
16/05/2015,6.74051936
17/05/2015,6.805722553
18/05/2015,7.142827401
19/05/2015,7.18690102
20/05/2015,7.140453043
21/05/2015,8.761550139
22/05/2015,8.279443488
23/05/2015,7.437206367
24/05/2015,7.160069208
25/05/2015,7.041411664
26/05/2015,7.17472431
27/05/2015,7.412764017
28/05/2015,7.25629724
29/05/2015,7.284820913
30/05/2015,6.726233402
31/05/2015,6.932447892
01/06/2015,7.074116816
02/06/2015,7.202661197
03/06/2015,7.164720379
04/06/2015,7.067319849
05/06/2015,6.906754779
06/06/2015,6.677083461
07/06/2015,6.517671273
08/06/2015,7.043159916
09/06/2015,7.043159916
10/06/2015,6.91770561
11/06/2015,7.057897937
12/06/2015,6.855408799
13/06/2015,6.643789733
14/06/2015,6.525029658
15/06/2015,6.89060912
16/06/2015,6.926577033
17/06/2015,7.00488199
18/06/2015,6.873163834
19/06/2015,6.89060912
20/06/2015,6.442540166
21/06/2015,6.835184586
22/06/2015,7.272398393
23/06/2015,7.077498054
24/06/2015,7.344072851
25/06/2015,7.291656209
26/06/2015,7.271703707
27/06/2015,7.454719949
28/06/2015,6.692083743
29/06/2015,6.963189986
30/06/2015,7.016609684
01/07/2015,6.791221463
02/07/2015,6.820016365
03/07/2015,6.618738984
04/07/2015,6.473890696
05/07/2015,6.499787041
06/07/2015,6.859614904
07/07/2015,6.881411304
08/07/2015,6.997595983
09/07/2015,7.152268856
10/07/2015,7.196686571
11/07/2015,6.708084084
12/07/2015,6.982862751
13/07/2015,7.128495946
14/07/2015,7.089243155
15/07/2015,7.198931241
16/07/2015,8.090708716
17/07/2015,7.39387829
18/07/2015,7.05012252
19/07/2015,7.19518732
20/07/2015,7.44132039
21/07/2015,7.417580402
22/07/2015,7.474204806
23/07/2015,7.392647521
24/07/2015,7.185387016
25/07/2015,6.864847778
26/07/2015,6.834108739
27/07/2015,7.28756064
28/07/2015,7.224024808
29/07/2015,7.244227516
30/07/2015,7.306531399
31/07/2015,7.317212408
01/08/2015,6.958448393
02/08/2015,6.825460036
03/08/2015,7.181591945
04/08/2015,7.276556403
05/08/2015,7.271008538
06/08/2015,7.824445931
07/08/2015,7.419380583
08/08/2015,7.007600614
09/08/2015,7.073269717
10/08/2015,7.265429723
11/08/2015,7.602401336
12/08/2015,7.557472902
13/08/2015,7.582229194
14/08/2015,7.289610521
15/08/2015,7.330405212
16/08/2015,7.221105098
17/08/2015,7.431299675
18/08/2015,7.750184162
19/08/2015,7.629975707
20/08/2015,7.730614066
21/08/2015,7.824046011
22/08/2015,7.22620901
23/08/2015,7.477038472
24/08/2015,7.863266724
25/08/2015,7.9490915
26/08/2015,7.769800996
27/08/2015,7.579678823
28/08/2015,7.549082711
29/08/2015,7.291656209
30/08/2015,7.789868559
31/08/2015,7.656810091
01/09/2015,7.534762657
02/09/2015,7.665284718
03/09/2015,8.06652149
04/09/2015,8.149312844
05/09/2015,7.725330038
06/09/2015,7.717351272
07/09/2015,7.677863501
08/09/2015,7.895063498
09/09/2015,8.079927771
10/09/2015,8.193400232
11/09/2015,8.665095821
12/09/2015,7.844632644
13/09/2015,8.779095811
14/09/2015,9.058703197
15/09/2015,8.421783007
16/09/2015,8.072155308
17/09/2015,8.40469616
18/09/2015,9.721845765
19/09/2015,8.114025442
20/09/2015,8.430763463
21/09/2015,8.548885638
22/09/2015,8.322880022
23/09/2015,8.00836557
24/09/2015,8.119993828
25/09/2015,8.58260633
26/09/2015,7.609862201
27/09/2015,8.412054873
28/09/2015,9.541010092
29/09/2015,8.559486104
30/09/2015,8.144388866
01/10/2015,7.99125393
02/10/2015,7.885329239
03/10/2015,7.459914766
04/10/2015,8.375168691
05/10/2015,8.726805608
06/10/2015,8.075271546
07/10/2015,7.800572655
08/10/2015,7.749753406
09/10/2015,7.919719761
10/10/2015,7.356279877
11/10/2015,8.173011312
13/10/2015,8.261009786
14/10/2015,7.846589975
15/10/2015,7.740229525
16/10/2015,7.830425618
17/10/2015,7.361375429
18/10/2015,8.298788394
19/10/2015,8.741775707
20/10/2015,8.39705739
21/10/2015,7.778211475
22/10/2015,7.933796875
23/10/2015,7.860185057
24/10/2015,7.942362238
25/10/2015,8.198089249
26/10/2015,8.429017501
27/10/2015,8.056743775
28/10/2015,7.811163385
29/10/2015,7.786551806
30/10/2015,8.108623268
31/10/2015,7.621195163
01/11/2015,8.092851028
02/11/2015,9.392245175
03/11/2015,8.453187861
04/11/2015,8.094378445
05/11/2015,7.99125393
06/11/2015,8.328209492
07/11/2015,7.641084249
08/11/2015,8.486321528
09/11/2015,9.16356318
10/11/2015,8.188411308
11/11/2015,7.826443135
12/11/2015,7.960672608
13/11/2015,7.672292456
14/11/2015,7.163172391
15/11/2015,7.902117546
16/11/2015,9.634300063
17/11/2015,8.848222068
18/11/2015,8.383204551
19/11/2015,8.164510269
20/11/2015,8.052933037
21/11/2015,7.56112159
22/11/2015,8.256347773
23/11/2015,8.672828483
24/11/2015,8.30647216
25/11/2015,8.058960018
26/11/2015,7.87245515
27/11/2015,8.195333667
28/11/2015,7.591357047
29/11/2015,8.021584533
30/11/2015,12.14967159
01/12/2015,11.5230441
02/12/2015,8.711772646
03/12/2015,8.05610966
04/12/2015,8.08147504
05/12/2015,7.458762692
06/12/2015,8.014004995
07/12/2015,8.496786382
08/12/2015,7.98104976
09/12/2015,7.777792626
10/12/2015,8.260234292
11/12/2015,7.866338923
12/12/2015,7.310550159
13/12/2015,7.718240952
14/12/2015,8.319473692
15/12/2015,8.236685323
16/12/2015,7.807510042
17/12/2015,7.591861715
18/12/2015,7.528869257
19/12/2015,7.171656823
20/12/2015,7.891330758
21/12/2015,8.360071436
22/12/2015,8.110427238
23/12/2015,7.775275846
24/12/2015,7.347299701
25/12/2015,7.301822342
26/12/2015,7.120444372
27/12/2015,8.878776072
28/12/2015,9.250618218
29/12/2015,9.247925132
30/12/2015,8.391403185
31/12/2015,8.004699511
01/01/2016,7.589335823
02/01/2016,7.825245291
03/01/2016,8.249313746
04/01/2016,9.295140974
05/01/2016,8.568266462
06/01/2016,8.352554369
07/01/2016,8.295798111
08/01/2016,8.290292591
09/01/2016,7.785720897
10/01/2016,8.28172399
11/01/2016,8.470730317
12/01/2016,8.135053909
13/01/2016,8.06714904
14/01/2016,8.023552392
15/01/2016,8.021912779
16/01/2016,7.817222786
17/01/2016,9.273878393
18/01/2016,10.33377535
19/01/2016,9.125871215
20/01/2016,8.891374009
