video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled
q9bGAAYR2MY,2017-12-03,DamonAndJo,23,2017-11-28T20:22:30.000Z,114549,5445,237,480,False,False
1vc1cKeor5A,2017-12-03,Andre Black Nerd,1,2017-11-28T23:54:33.000Z,64044,2909,60,606,False,False
LqF3QRp3VCE,2017-12-03,Good Morning America,24,2017-11-28T15:34:06.000Z,413252,6220,238,1255,False,False
o9zRQijCN5w,2017-12-03,Atlantic Records,10,2017-11-29T05:08:34.000Z,440431,22622,280,931,False,False
nVrkQyLS4oE,2017-12-03,Tyler Oakley,24,2017-11-28T20:01:26.000Z,359363,27078,350,1479,False,False
wa9ZyarpM2U,2017-12-03,REACT,24,2017-11-27T20:00:09.000Z,1484758,34227,1511,3058,False,False
CVPp5FtQN8E,2017-12-03,Pies Are Awesome,26,2017-11-30T00:54:50.000Z,1515,16,0,4,False,False
BGtsTNCMrQI,2017-12-03,Facelesstech,20,2017-11-25T19:26:31.000Z,1237,2,0,2,False,False
4SvJgnhnUag,2017-12-03,INSIDER,26,2017-11-30T16:37:38.000Z,19381,532,1,83,False,False
3MA_64gyaA0,2017-12-03,Grandpa Kitchen,26,2017-11-28T20:44:06.000Z,524730,18645,415,2142,False,False
CXK3OiDgymo,2017-12-03,Klossy,22,2017-11-29T00:07:39.000Z,694338,25486,259,808,False,False
THr_seahKUI,2017-12-03,The White House,25,2017-11-27T14:17:59.000Z,1958265,33151,23744,18700,False,False
sw7RElt-SvE,2017-12-03,Warner Bros. Pictures,24,2017-11-28T17:00:03.000Z,104716,2020,91,190,False,False
xegUPsJaUKc,2017-12-03,Grace Helbig,22,2017-11-29T18:00:05.000Z,109209,7283,107,430,False,False
_KEN-cxmGw8,2017-12-03,Mashable Daily,2,2017-11-28T19:27:30.000Z,830001,7740,1000,2216,False,False
Ah7ldw_WmtE,2017-12-03,ExplosmEntertainment,23,2017-11-28T06:00:00.000Z,623894,32822,561,1478,False,False
W8_T7MMywcs,2017-12-03,ScreenJunkies News,24,2017-11-28T18:37:33.000Z,60969,1739,44,249,False,False
exYLX9xGoyo,2017-12-03,Rosanna Pansino,26,2017-11-28T14:58:28.000Z,599059,29150,260,4980,False,False
xe8Id7pDNOM,2017-12-03,William Osman,28,2017-11-28T14:00:04.000Z,305670,11850,251,2833,False,False
QgaYsdnOMiM,2017-12-03,How To Cake It,26,2017-11-28T16:00:38.000Z,602405,24723,298,2511,False,False
aliDVYH08pg,2017-12-03,Simon's Cat,15,2017-11-28T15:31:49.000Z,228288,7602,190,433,False,False
UXm1xHECZu0,2017-12-03,Mike Boyd,24,2017-11-28T13:18:25.000Z,392970,26610,145,2263,False,False
p7E8g-Ity0k,2017-12-03,Business Insider,25,2017-11-30T17:41:07.000Z,3778,67,10,2,False,False
IbVR4kzVQrk,2017-12-03,Watch What Happens Live with Andy Cohen,24,2017-11-28T04:59:58.000Z,111305,715,129,160,False,False
8rWuGBPA7bE,2017-12-03,ViralHog,15,2017-11-27T20:42:13.000Z,451006,4936,118,371,False,False
5qxqo2CQakA,2017-12-03,Smosh,23,2017-11-27T17:00:00.000Z,1320095,32877,8199,2986,False,False
NyNtWpDnT0Y,2017-12-03,Ross Kempsell,23,2017-11-30T11:40:37.000Z,2975,6,39,0,True,False
TNRrY8m71u4,2017-12-03,TiffyQuake,26,2017-11-29T03:23:43.000Z,64568,2986,30,505,False,False
L34y5NGMQBY,2017-12-03,Entertainment Tonight,24,2017-11-29T20:00:04.000Z,11123,459,11,108,False,False
LQicq60aJaw,2017-12-03,BBC News,25,2017-11-27T19:38:39.000Z,1135001,8188,934,3638,False,False
dQLlS4l1UJk,2017-12-03,Galantis,10,2017-11-28T15:00:58.000Z,298330,16243,226,898,False,False
WLagbArQsuE,2017-12-03,ImagineDragonsVEVO,10,2017-11-27T19:57:14.000Z,657286,30831,354,1679,False,False
EP5ExDvQ3p4,2017-12-03,ColliderVideos,24,2017-11-28T18:23:34.000Z,76125,2257,107,748,False,False
UqItlHUSN-4,2017-12-03,PTXofficial,10,2017-11-27T15:00:54.000Z,2976109,111536,3305,10454,False,False
uZ1M3DkKCEI,2017-12-03,PitbullVEVO,10,2017-11-27T14:00:43.000Z,5816097,195183,10232,13796,False,False
hYip_Vuv8J0,2017-12-03,WIRED,28,2017-11-28T17:00:30.000Z,136089,4856,259,742,False,False
pDi7cezk9CA,2017-12-03,ElleOfTheMills,24,2017-11-27T21:00:01.000Z,1188797,161358,2876,22240,False,False
piyds9slayg,2017-12-03,Feelunique,26,2017-03-28T11:13:26.000Z,19484,173,4,7,False,False
lQ9EpoaNQRc,2017-12-03,SiriusXM,25,2017-11-28T16:25:07.000Z,41612,352,1,35,False,False
f3uZxD39awA,2017-12-03,The View,24,2017-11-27T16:14:14.000Z,502681,2699,1854,2193,False,False
4iN6uiOsCr0,2017-12-03,ANDREW HUANG,10,2017-11-28T20:02:18.000Z,94199,5653,40,3033,False,False
QssLKnUk6pg,2017-12-03,The Real Daytime,24,2017-11-27T17:40:44.000Z,249973,4414,180,491,False,False
Em8C6AvD4sk,2017-12-03,The New Yorker,24,2017-11-28T17:00:29.000Z,52315,479,48,77,False,False
UVaeRX9LybU,2017-12-03,Ellie and Jared,22,2017-11-27T17:42:18.000Z,1124700,59314,1949,11732,False,False
Wfoy_OvNDvw,2017-12-03,NASA,28,2017-11-28T20:41:30.000Z,45561,1847,56,12,False,False
o7OwzKm8aa0,2017-12-03,AnthonyPadilla,23,2017-11-27T18:35:39.000Z,302703,22861,447,1896,False,False
NKin_i1pcFA,2017-12-03,Doug DeMuro,2,2017-11-27T17:00:48.000Z,1430659,29549,1017,7822,False,False
9QkNE2m4ZDM,2017-12-03,David Jardine,23,2017-11-29T00:14:41.000Z,39210,452,17,71,False,False
lRdsL1z7Ml4,2017-12-03,POPSUGAR,26,2017-11-27T19:56:40.000Z,212031,2827,23,130,False,False
Fjm81OPZbpU,2017-12-03,MiguelVEVO,10,2017-11-27T05:00:00.000Z,844675,30890,381,1791,False,False
e5IRkF20JmU,2017-12-03,Wassabi Productions,24,2017-11-27T23:00:02.000Z,469527,26655,521,10388,False,False
w_b63zETbSs,2017-12-03,Steve TV Show,24,2017-11-28T06:03:26.000Z,54208,462,98,70,False,False
al0lGtRpO5M,2017-12-03,Darren Criss,10,2017-11-28T17:00:06.000Z,71849,7625,25,1480,False,False
w2A8q3XIhu0,2017-12-03,Tom Scott,27,2017-11-27T16:00:04.000Z,547005,23604,271,1305,False,False
6tiphMs-dCY,2017-12-03,Hannah Stocking,23,2017-11-27T18:00:04.000Z,1811398,65466,1685,2284,False,False
XAzqBDFs418,2017-12-03,Rudy Mancuso,23,2017-11-27T21:17:31.000Z,1701374,135295,1179,6291,False,False
Wzvr_rtI82w,2017-12-03,Marques Brownlee,28,2017-11-28T00:58:09.000Z,1316758,147250,1028,39190,False,False
sOIBkZsGb0A,2017-12-03,Just Between Us,23,2017-11-27T16:00:06.000Z,168118,5670,399,614,False,False
yF_EbNjQq3E,2017-12-03,legofreedom1,10,2017-11-28T05:40:49.000Z,23082,556,3,72,False,False
2omJBSQcm5g,2017-12-03,H&M,24,2017-11-28T06:59:15.000Z,466185,4698,169,0,True,False
S2Cq_TpNXoQ,2017-12-03,The Verge,28,2017-11-28T14:00:04.000Z,122477,3997,204,431,False,False
515lLZS082U,2017-12-03,Pitch Perfect,24,2017-11-27T03:00:21.000Z,4046720,68563,3222,3700,False,False
KrxDhokzEv4,2017-12-03,JerryRigEverything,26,2017-11-27T15:27:42.000Z,759274,24368,837,4077,False,False
Fq0cNEAbsJE,2017-12-03,Flash Rahbbit,24,2017-11-29T03:30:23.000Z,7436,170,8,59,False,False
VXFQWu55vO8,2017-12-03,Sara Dietschy,1,2017-11-28T02:38:03.000Z,58301,2351,170,625,False,False
2fGXDFiFBhg,2017-12-03,Unbox Therapy,28,2017-11-26T15:59:15.000Z,5068126,206489,18261,51847,False,False
_feQprPLL98,2017-12-03,HQVideoDude,10,2017-11-28T11:21:37.000Z,186722,9773,41,422,False,False
oBVr0nUC5AA,2017-12-03,Loudwire,10,2017-11-28T16:46:38.000Z,24491,734,24,300,False,False
lD0etN63KCg,2017-12-03,Rainsford,10,2017-11-28T19:00:01.000Z,7746,203,20,27,False,False
J0VUaYYK-zk,2017-12-03,The Cuddle Squad,23,2017-11-27T18:22:09.000Z,50593,835,85,50,False,False
rtJ7JTApIfM,2017-12-03,Teen Vogue,25,2017-11-28T10:55:22.000Z,16361,1032,184,300,False,False
B450jhJ5vHg,2017-12-03,Apple Support,28,2017-11-27T17:41:38.000Z,7952,126,8,9,False,False
KWn4JmiM2pM,2017-12-03,Billboard News,10,2017-11-28T14:52:38.000Z,4010,83,13,94,False,False
aLSG3178eD4,2017-12-03,Define American,29,2017-11-28T13:00:35.000Z,2093,0,0,0,True,True
RQOgG4MLh1I,2017-12-03,The X Factor UK,24,2017-11-26T21:11:11.000Z,1201905,32974,273,0,True,False
f9psILoYmCc,2017-12-03,NZPoliceRecruitment,25,2017-11-26T04:00:04.000Z,965328,20934,699,64,False,False
Ort8rZdpoXo,2017-12-03,Technomanila,24,2017-11-27T03:55:10.000Z,38600,140,90,519,False,False
m7CtnR47w20,2017-12-03,ElectroBOOM,28,2017-11-27T17:18:29.000Z,311117,19172,255,1698,False,False
H9wMNxbQM-4,2017-12-04,Saturday Night Live,24,2017-12-03T05:46:28.000Z,2798497,33819,6632,6687,False,False
_9YMpuLDnwo,2017-12-04,5-Minute Crafts,26,2017-12-03T08:30:00.000Z,6315549,69278,12065,9262,False,False
Z2Y8jGrkrDc,2017-12-04,Gus Johnson,23,2017-12-03T14:48:37.000Z,199519,9595,549,696,False,False
e77J4g0LMOk,2017-12-04,The X Factor UK,24,2017-12-03T19:47:01.000Z,892103,60439,952,0,True,False
sW5HaEsnuMI,2017-12-04,CrazyRussianHacker,28,2017-12-03T19:01:09.000Z,546025,18243,737,2564,False,False
DQQN_79QrDY,2017-12-04,Hevesh5,24,2017-12-02T18:00:00.000Z,1421466,17240,1268,1606,False,False
bXYkU5u5pzg,2017-12-04,FOX Sports,17,2017-12-03T02:10:57.000Z,204293,870,320,236,False,False
spuXN0ccRQ8,2017-12-04,The King of Random,27,2017-12-03T15:00:03.000Z,616695,15447,920,3065,False,False
oX4YCoO6tK4,2017-12-04,Wengie,26,2017-12-02T18:48:02.000Z,1982884,58476,5488,11771,False,False
xejjA2AFO5I,2017-12-04,Netflix,24,2017-12-03T11:00:04.000Z,228716,3937,63,610,False,False
GhcqN2FDAnA,2017-12-04,CNN,25,2017-12-02T15:05:47.000Z,328575,5637,2994,4364,False,False
iMg9ibfcBnM,2017-12-04,HellthyJunkFood,24,2017-12-03T14:00:06.000Z,113122,4055,597,779,False,False
SM1w9PEQOE8,2017-12-04,DemiLovatoVEVO,10,2017-12-01T15:00:02.000Z,15463329,999791,18452,53752,False,False
sxxJug2Ob_A,2017-12-04,Lele Pons,23,2017-12-02T18:30:25.000Z,2474283,137003,7400,10418,False,False
SA7AIQw-7Ms,2017-12-04,GEazyMusicVEVO,10,2017-12-01T16:15:00.000Z,6119892,346407,4799,16027,False,False
AWtpYfjylCo,2017-12-04,BuzzFeedBlue,22,2017-12-02T16:00:55.000Z,221797,4819,519,480,False,False
Z48OG9917mg,2017-12-04,CollegeHumor,23,2017-12-02T17:30:01.000Z,444397,18086,839,848,False,False
an6dsm86Kn4,2017-12-04,The Food Ranger,19,2017-12-02T14:00:00.000Z,341584,11547,389,3418,False,False
gkvhlo4a5iQ,2017-12-04,RealLifeLore,27,2017-12-02T15:30:01.000Z,494592,18621,490,2526,False,False
oFBuCp19L7M,2017-12-04,Jimmy Kimmel Live,24,2017-12-02T08:30:00.000Z,868849,16083,332,1467,False,False
EYLUUm9SLW0,2017-12-04,iJustine,22,2017-12-02T21:08:41.000Z,149886,7929,422,903,False,False
8cpqLRC7T80,2017-12-04,Mr. Kate,26,2017-12-02T19:00:01.000Z,457462,28847,389,2120,False,False
hBvcngHRTFg,2017-12-04,Vanity Fair,24,2017-12-01T13:00:21.000Z,1091340,32841,589,1946,False,False
EKkzbbLYPuI,2017-12-04,Lindsey Stirling,10,2017-12-01T16:01:15.000Z,1894772,126181,1328,5593,False,False
B9127l-xpdE,2017-12-04,NBA,17,2017-12-02T14:00:01.000Z,111124,1193,53,144,False,False
,2017-12-04,"European Space Agency, ESA",28,2017-12-02T20:01:53.000Z,74720,1291,42,158,False,False
MQSRmx9zS64,2017-12-04,Be Amazed,24,2017-12-02T19:21:13.000Z,47661,1292,70,183,False,False
uUEdjGTIB9Y,2017-12-04,Molly Burke,22,2017-12-02T18:30:04.000Z,35973,2261,66,223,False,False
44W9qstI8H8,2017-12-04,Shoshana Bean,10,2017-12-01T16:45:59.000Z,330467,12350,363,875,False,False
olOdCkYIsrA,2017-12-04,Tech Insider,28,2017-12-02T22:00:05.000Z,114918,4090,106,643,False,False
gob0unzEdRw,2017-12-04,The Late Show with Stephen Colbert,24,2017-12-01T08:35:00.000Z,1548142,17397,6494,3801,False,False
0KFC9dZ7bxU,2017-12-04,TheJuicyJVEVO,10,2017-12-01T13:00:00.000Z,691515,11187,5868,3069,False,False
chFKDaZns6w,2017-12-04,communitychannel,24,2017-12-01T22:11:00.000Z,224103,18733,2351,5330,False,False
4WnizmrnJlk,2017-12-04,Late Night with Seth Meyers,23,2017-12-01T02:00:01.000Z,2600029,25449,1315,3162,False,False
h8hMvvP_Bdo,2017-12-04,BuzzFeedVideo,22,2017-12-01T19:00:29.000Z,942962,22965,496,954,False,False
bMrRN99DYKU,2017-12-04,Billboard,10,2017-12-01T05:19:44.000Z,3958427,112354,3968,8688,False,False
uFUHjJQIC_4,2017-12-04,Red Bull,17,2017-12-02T19:00:02.000Z,131198,4827,76,405,False,False
2HboMs0vbsE,2017-12-04,Mnet K-POP,24,2017-12-01T14:51:39.000Z,3539361,240032,5727,13528,False,False
817P8W8-mGE,2017-12-04,Ed Sheeran,10,2017-12-01T00:54:56.000Z,19316205,842328,15673,44813,False,False
,2017-12-04,Star Wars,24,2017-12-02T17:40:57.000Z,430232,15929,198,1128,False,False
tfaGleA4qYo,2017-12-04,Inside Edition,25,2017-11-30T21:17:17.000Z,876695,7218,1458,1780,False,False
6ZfuNTqbHE8,2017-12-04,Marvel Entertainment,24,2017-11-29T13:26:24.000Z,80360459,2513099,49169,335920,False,False
wSwewlSkIXU,2017-12-04,5FDPVEVO,10,2017-12-01T05:00:05.000Z,503171,23461,522,1468,False,False
SGKcrxK9hsg,2017-12-04,Kandee Johnson,26,2017-12-02T19:44:00.000Z,39658,3445,108,607,False,False
Mqaobr6w6_I,2017-12-04,Vox,25,2017-12-01T14:03:01.000Z,554069,20165,327,794,False,False
OZqsFkJpvj0,2017-12-04,TheEllenShow,24,2017-12-01T14:00:02.000Z,1388010,31247,540,956,False,False
8IEvxQKzLyI,2017-12-04,Tom Daley,17,2017-12-03T18:00:00.000Z,27616,2417,26,276,False,False
ElmsIGT85tI,2017-12-04,SiaVEVO,10,2017-12-01T18:00:01.000Z,991568,49395,1189,3432,False,False
QUDYmBTrudU,2017-12-04,Mike Diva,24,2017-12-01T18:40:28.000Z,85795,7080,394,529,False,False
fEskVQgtwaI,2017-12-04,Open Road Films,24,2017-12-01T18:00:06.000Z,3092365,7018,506,736,False,False
0qpE8IHz3go,2017-12-04,FBE,24,2017-11-30T22:00:00.000Z,1099012,33315,906,3038,False,False
hms9nX3RUdk,2017-12-04,Lucy Moon,22,2017-12-02T18:00:03.000Z,58866,4064,82,341,False,False
o7iL2KzDh38,2017-12-04,Martin Garrix,10,2017-12-01T05:01:33.000Z,3170624,216407,2603,13069,False,False
beUCw1VH11U,2017-12-04,Arden Rose,1,2017-12-02T18:14:51.000Z,63692,2993,67,100,False,False
PWrsHhAuVZg,2017-12-04,John Campea,24,2017-12-02T17:54:53.000Z,30469,1024,69,586,False,False
Em9EI37Yy9g,2017-12-04,NFL,17,2017-12-01T04:54:15.000Z,1240044,10335,683,2883,False,False
XbuQAbG2AZ0,2017-12-04,The New York Times,25,2017-11-30T14:30:00.000Z,761318,18648,923,2563,False,False
qaivW5joQrk,2017-12-04,This Morning,24,2017-12-01T13:33:16.000Z,198437,1512,230,0,True,False
OrwBc6PwAcY,2017-12-04,Great Big Story,22,2017-12-01T07:00:03.000Z,357210,9657,100,646,False,False
jLM2ibaRbrk,2017-12-04,The Late Late Show with James Corden,24,2017-12-01T06:18:28.000Z,3649473,275242,2713,23595,False,False
eep4_0JaaG8,2017-12-04,JOLLY,23,2017-12-01T11:30:01.000Z,231407,7679,165,1339,False,False
aA6Z0x4rX30,2017-12-04,How To Cook That,26,2017-12-01T08:30:32.000Z,226409,8270,208,981,False,False
SsmgtO1zAhg,2017-12-04,Cracked,23,2017-12-01T17:00:02.000Z,85372,2322,326,350,False,False
osc1DbNpNXE,2017-12-04,ChrisStapletonVEVO,10,2017-12-01T05:00:03.000Z,156059,2797,119,156,False,False
sYorT6jRNDc,2017-12-04,TODAY,25,2017-11-30T16:58:26.000Z,306020,983,827,1034,False,False
HaRpFCEWLE0,2017-12-04,Hunter Hayes,10,2017-12-01T15:00:06.000Z,62886,2008,58,145,False,False
nx1R-eHSkfM,2017-12-04,Snapchat,10,2017-11-29T14:00:03.000Z,3206396,0,0,0,True,True
tuONqBMf3XA,2017-12-04,First We Feast,26,2017-11-30T16:00:05.000Z,788114,24144,1415,4529,False,False
BLts9UN_K3g,2017-12-04,The Official Pok̩mon YouTube Channel,20,2017-11-30T16:11:54.000Z,94728,4412,82,442,False,False
fLwKs5yslSU,2017-12-04,IISuperwomanII,23,2017-11-30T21:23:49.000Z,1969303,161480,1377,8815,False,False
cNrfQm9yG5o,2017-12-04,Xscape - Topic,10,2017-11-30T10:36:01.000Z,24972,1576,25,386,False,False
TPcV_3D3V2A,2017-12-04,Focus Features,24,2017-11-30T16:00:33.000Z,1288274,1759,123,184,False,False
7NcVNt7zQJM,2017-12-04,LukeBryanVEVO,10,2017-12-01T05:00:01.000Z,95682,4484,87,289,False,False
KXHrCBkIxQQ,2017-12-04,Sony Pictures Entertainment,24,2017-11-29T20:00:53.000Z,1048792,7546,1230,1652,False,False
sk-DFZh1G1w,2017-12-04,Taylor Nicole Dean,15,2017-11-30T16:09:12.000Z,634596,39569,739,15662,False,False
uLY6Nypmk1A,2017-12-04,kmichelle,10,2017-12-01T05:01:44.000Z,132872,6937,246,789,False,False
SFr0fCgrTNQ,2017-12-04,Matthias,24,2017-11-29T23:30:00.000Z,1101420,78192,1097,8565,False,False
TsT5GLWgSkU,2017-12-04,jacksfilms,23,2017-11-29T23:25:44.000Z,988476,82815,2838,5325,False,False
Bju5Enu--80,2017-12-04,Tessa Violet,10,2017-12-01T19:38:52.000Z,128555,13478,71,769,False,False
sTvY9Llqtms,2017-12-04,colinfurze,2,2017-11-30T16:00:03.000Z,1202565,45866,1012,2982,False,False
wG7byaLSmFU,2017-12-04,Life Noggin,27,2017-11-30T14:00:06.000Z,256786,10439,108,1692,False,False
h5XzGyjEkkc,2017-12-04,The Dodo,15,2017-11-30T00:30:00.000Z,4623012,92059,2133,14031,False,False
jSh3FFKFH_g,2017-12-04,PrettyMuchVEVO,10,2017-12-01T05:00:02.000Z,184848,21199,98,2320,False,False
,2017-12-04,Half as Interesting,27,2017-11-30T15:30:00.000Z,261506,8522,228,508,False,False
vOKOamXsXYE,2017-12-04,TheScriptVEVO,10,2017-12-01T08:00:07.000Z,335640,23422,171,1267,False,False
1I0cUTXwr-k,2017-12-04,SB Nation,17,2017-11-30T18:57:19.000Z,92102,4294,358,966,False,False
LU6xDgpnIyM,2017-12-04,shane,23,2017-11-29T20:00:02.000Z,4294048,479567,3512,79421,False,False
7AXo-bYGXI4,2017-12-04,SamSmithWorldVEVO,10,2017-11-29T12:00:00.000Z,4114769,170687,2247,6938,False,False
Iay3Wu6wybA,2017-12-04,Alesso,10,2017-11-29T22:00:44.000Z,1075693,29366,1599,1688,False,False
pCfmsVFCPmY,2017-12-04,Anna Akana,23,2017-11-30T18:26:11.000Z,251729,20133,426,1111,False,False
2BIx2x-Q2fE,2017-12-04,Numberphile,28,2017-11-30T13:59:32.000Z,296536,15631,108,1132,False,False
REt-3P5h4Lo,2017-12-04,Kylie Cosmetics,22,2017-11-29T23:50:14.000Z,1692191,63208,2692,2644,False,False
rdJdJpwmcKU,2017-12-04,Jeremy Jahns,24,2017-11-30T02:21:34.000Z,531013,20436,616,3099,False,False
EA5Tn5Gw_8s,2017-12-04,LissieVEVO,10,2017-12-01T16:00:01.000Z,15938,1061,9,109,False,False
Fh3zmz7Ravw,2017-12-04,The Tonight Show Starring Jimmy Fallon,23,2017-11-30T04:59:22.000Z,610426,10640,334,751,False,False
ZBXZojt6dpM,2017-12-04,The School of Life,27,2017-11-30T14:00:04.000Z,162482,6478,214,402,False,False
My4RA5I0FKs,2017-12-04,Mark Rober,28,2017-11-28T21:05:56.000Z,9267408,224282,5781,13638,False,False
Lwfhn_MiTTg,2017-12-04,Corinne Leigh,22,2017-11-30T02:59:20.000Z,467339,37949,278,2554,False,False
aTvw9_dxBlk,2017-12-04,WTHR,25,2017-11-30T18:20:44.000Z,31715,160,17,172,False,False
v1OhsiZjpww,2017-12-04,The Telegraph,25,2017-11-29T11:32:16.000Z,839082,2248,836,34,False,False
nMbUA7dghlk,2017-12-04,CaseyNeistat,22,2017-11-29T17:59:50.000Z,1612730,58004,1039,3746,False,False
0vhxoVwqZkk,2017-12-04,Glam&Gore,24,2017-11-30T01:52:27.000Z,563168,48612,252,2196,False,False
izwomieBwG0,2017-12-04,SciShow,27,2017-11-29T22:00:02.000Z,420932,18586,301,1735,False,False
cIriwVhRPVA,2017-12-04,SigridVEVO,10,2017-11-30T16:00:02.000Z,340088,18336,349,1162,False,False
0xCggNCs2kU,2017-12-04,CYNVEVO,10,2017-11-30T16:00:00.000Z,99353,3020,153,429,False,False
GxLYCKB8v2w,2017-12-04,First Aid Kit,10,2017-12-01T05:00:00.000Z,13128,536,3,46,False,False
kehML-RAkd4,2017-12-04,Simply Nailogical,24,2017-11-29T21:51:37.000Z,1790918,90425,768,9000,False,False
0EQuVfP-vXs,2017-12-04,Trailers Promos Teasers,24,2017-11-29T07:54:36.000Z,192156,513,334,358,False,False
UAdJvXMIlXc,2017-12-04,Google,28,2017-11-30T03:32:16.000Z,282760,6076,203,522,False,False
ZfHiw_LFNGw,2017-12-04,HollywoodLife,24,2017-11-29T00:35:32.000Z,4509368,20797,6749,2994,False,False
GDUncuEErzQ,2017-12-04,The University of Chicago,27,2012-12-10T17:48:48.000Z,7188,29,2,2,False,False
Zx7p_tmWlq0,2017-12-04,NBC News,25,2017-11-30T20:41:21.000Z,13755,72,36,0,True,False
pJ96Z2PPKI8,2017-12-04,The Voice,24,2017-11-29T02:10:41.000Z,1170099,21873,898,1434,False,False
ykHeGtN4m94,2017-12-04,20th Century Fox,1,2017-11-28T21:28:53.000Z,2836046,70248,3115,5766,False,False
pWZnhJay0Y8,2017-12-04,Beyond The Trailer,24,2017-11-29T18:53:21.000Z,129917,2409,548,1200,False,False
0MyCrMrkMFo,2017-12-04,Millie T,24,2017-11-30T18:00:00.000Z,312273,16263,413,714,False,False
0nybdPCuvRI,2017-12-04,ESPN,17,2017-11-29T02:16:58.000Z,700096,3202,271,1279,False,False
gvZW4Lh-8Mc,2017-12-04,cgriesemer,1,2017-11-29T14:58:15.000Z,43279,154,8,33,False,False
2nJ3U5dzvPs,2017-12-04,HANSON,10,2017-11-30T17:04:50.000Z,82043,2175,85,235,False,False
J2kNt-PHayo,2017-12-04,Fleur DeForce,26,2017-11-29T17:00:02.000Z,123944,4106,89,295,False,False
oeAEuiovVbg,2017-12-04,TBS,24,2017-11-28T20:30:42.000Z,1006575,20632,225,1231,False,False
VhexfxLPgTE,2017-12-04,FIFATV,17,2017-11-30T07:30:00.000Z,283781,7811,84,1213,False,False
6d6SmcYcP_U,2017-12-04,Clevver News,24,2017-11-29T23:30:19.000Z,352497,3220,161,515,False,False
Z9cB0TjfIkM,2017-12-04,Screen Junkies,1,2017-11-28T18:00:02.000Z,2057589,60503,1022,5283,False,False
a8gzChJsvEo,2017-12-04,CinemaSins,1,2017-11-28T17:11:19.000Z,1760535,38134,3278,6589,False,False
NqntFonA2iY,2017-12-04,Variety,24,2017-11-28T19:26:57.000Z,638979,2964,7613,3317,False,False
y7QjFRtt-sg,2017-12-04,Madelaine Petsch,22,2017-11-29T19:49:56.000Z,260042,23149,129,1044,False,False
J3IbiFCR-Xs,2017-12-04,Vote The Process,1,2017-11-30T01:29:36.000Z,88257,590,26,54,False,False
sQi0Yu1ApyE,2017-12-04,E! Entertainment,24,2017-11-29T15:00:06.000Z,859196,7215,345,747,False,False
f2xPEy4PrmA,2017-12-04,RM Videos,23,2017-11-29T18:09:02.000Z,36684,146,4,8,False,False
4qakFfGRV4E,2017-12-04,"One List , One Life",22,2017-11-30T15:36:12.000Z,41742,707,86,112,False,False
qEklBC2BQig,2017-12-04,BUILD Series,24,2017-11-29T18:31:44.000Z,88463,2725,29,264,False,False
8bKKVuZA0ys,2017-12-04,Refinery29,26,2017-11-30T16:00:00.000Z,27945,736,33,97,False,False
d8GHT9nK66Y,2017-12-04,KaneBrownVEVO,10,2017-11-28T08:00:05.000Z,725461,14659,634,398,False,False
LYX7CnSiBSM,2017-12-04,Tasty,22,2017-11-29T02:00:03.000Z,328143,13944,229,749,False,False
5MtBgDVPtx0,2017-12-04,RackaRacka,24,2017-11-28T16:36:59.000Z,1133142,87399,837,6612,False,False
7uvxjNut1gk,2017-12-04,QUARTZ,22,2017-11-07T07:09:01.000Z,65409,33,9,0,True,False
k9oMv0JzCn8,2017-12-04,MOBO Awards,10,2017-11-29T23:23:09.000Z,34390,365,24,50,False,False
fy5hua8oEVQ,2017-12-04,NitroV2,1,2017-11-29T03:19:58.000Z,131803,1483,108,568,False,False
3XklsSF53pc,2017-12-04,Munchies,24,2017-11-28T12:00:00.000Z,886543,22691,601,1855,False,False
Q9B45wXYpzc,2017-12-04,USA TODAY,25,2017-11-30T20:05:10.000Z,4874,46,1,61,False,False
ljEjBIZ2qCQ,2017-12-04,vlogbrothers,22,2017-11-28T19:22:55.000Z,311054,12395,373,1592,False,False
o9zRQijCN5w,2017-12-04,Atlantic Records,10,2017-11-29T05:08:34.000Z,539602,25609,319,1099,False,False
,2017-12-04,Omeleto,1,2017-11-29T08:57:21.000Z,78612,2456,63,151,False,False
nVrkQyLS4oE,2017-12-04,Tyler Oakley,24,2017-11-28T20:01:26.000Z,373314,27724,356,1487,False,False
lyavSkF30Rs,2017-12-04,Complex,24,2017-11-29T19:00:02.000Z,53817,437,25,174,False,False
wa9ZyarpM2U,2017-12-04,REACT,24,2017-11-27T20:00:09.000Z,1515846,34793,1553,3128,False,False
ri1m5j_yq8A,2017-12-04,The Royal Family Channel,25,2017-11-29T17:17:32.000Z,237467,1631,59,294,False,False
CXK3OiDgymo,2017-12-04,Klossy,22,2017-11-29T00:07:39.000Z,732629,26235,275,804,False,False
THr_seahKUI,2017-12-04,The White House,25,2017-11-27T14:17:59.000Z,2118097,34016,24186,19071,False,False
1vc1cKeor5A,2017-12-04,Andre Black Nerd,1,2017-11-28T23:54:33.000Z,67561,3039,60,631,False,False
_KEN-cxmGw8,2017-12-04,Mashable Daily,2,2017-11-28T19:27:30.000Z,993022,9038,1176,2514,False,False
TNRrY8m71u4,2017-12-04,TiffyQuake,26,2017-11-29T03:23:43.000Z,81968,3293,38,519,False,False
Ah7ldw_WmtE,2017-12-04,ExplosmEntertainment,23,2017-11-28T06:00:00.000Z,636739,33199,570,1478,False,False
